ID,Object _ID,Pincode,Office Name,office type,Circle Name,Region name,Division name,State,Distrct,Country,Lattitude,Longitude,Area,Length,Shape,Total Households,Total Population,Male Population,Female Population
612602,18069,612602,Natchar Koil,S.O,Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Tamil Nadu,Thanjavur,India,10.915725,79.448535,25682715.49,41964.17661,Polygon,6240.8557,24802.9897,12189.8557,12613.134
612605,18071,612605,Tiruchirai,S.O,Tamilnadu Circle,Central Region Trichirapalli,Kumbakonam Division,Tamil Nadu,Thanjavur,India,10.87976,79.453717,23738708.04,38069.57882,Polygon,6240.8557,24802.9897,12189.8557,12613.134
612802,18075,612802,Haridwaramangalam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.841593,79.343323,58933457.01,46174.60525,Polygon,6240.8557,24802.9897,12189.8557,12613.134
612804,18077,612804,Valangaman,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.874933,79.401929,45753593.7,42896.60902,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613001,18081,613001,Thanjavur,H.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.791519,79.165327,36023365.79,34588.28742,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613002,18082,613002,Karuntattankudi,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.812569,79.09146,14797016.38,22797.78843,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613003,18083,613003,Vennar Bank,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.829658,79.177163,32395669.61,33731.03599,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613004,18084,613004,Thanjavur Medical College,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.766024,79.100815,14767582.37,19183.6333,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613005,18085,613005,Raja Serfoji Govt College,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.741077,79.143023,17833466.06,38625.78635,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613504,18086,613504,Saliamangalam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.788381,79.2815,40503654.48,45526.63758,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613006,18087,613006,Thanjavur P and t Colony,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.70743,79.108374,45804519.49,70080.18049,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613007,18088,613007,Rajappa Nagar,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.76632,79.12558,8698255.314,14007.64873,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613008,18089,613008,Thanjavur North Gate,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.799358,79.102611,4250891.542,9273.412652,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613009,18090,613009,Thanjavur West,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.789091,79.121281,5350486.507,10524.47383,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613010,18091,613010,Tamil University,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.736621,79.094161,10953334.11,14144.90472,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613101,18092,613101,Nadukaveri,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.841635,79.037987,58087522.55,53293.1096,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613102,18093,613102,Thogur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.809564,78.894532,49011932.55,56835.76362,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613103,18094,613103,Thiruppanthuruthi,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.85769,79.086584,13159708.35,19064.14729,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613104,18095,613104,Tirukattupalli East,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.834846,78.93166,48747252.4,64919.49089,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613105,18096,613105,Poondi TPL,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.856093,78.910202,33201177.38,44158.34244,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613201,18097,613201,Kalyanapuram,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.86976,79.115076,7338189.823,22968.81166,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613202,18098,613202,Kandiyur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.84239,79.122546,25690101.32,36392.41272,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613203,18099,613203,Thillaisthanam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.883085,79.053082,24934297.7,39974.56233,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613204,18100,613204,Thiruvaiyaru,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.909689,79.124146,57800080.67,50346.83887,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613303,18102,613303,Kurungulam Melpathi,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.649787,79.088572,77925351.55,42421.67339,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613401,18103,613401,Tirumalaisamudram East,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.730268,79.005629,41557776.72,46764.24184,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613402,18104,613402,Sengipatti,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.723674,78.921217,113532190.4,74780.02386,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613403,18106,613403,Vallam TJ,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.711298,79.056726,30376005.62,35701.23629,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613501,18107,613501,Mariammancoil,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.790385,79.220677,32010162.72,40416.73015,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613502,18108,613502,Pundi TJ,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.79035,79.257765,13664630.67,24452.01459,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613601,18109,613601,Alakkudi,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.784687,79.055964,47962768.68,35162.70955,Polygon,6240.8557,24802.9897,12189.8557,12613.134
613602,18110,613602,Budalur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.781375,78.976124,92098054.9,65993.24142,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614015,18118,614015,Paravakottai,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.544384,79.431394,42853669.96,34571.75864,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614017,18120,614017,Tirumakottai,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.50836,79.488012,48754480.83,41076.93804,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614019,18123,614019,Vaduvur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.687674,79.328564,112347768.6,90346.37037,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614202,18125,614202,Ganapathi Agraharam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.915309,79.180633,24179489.85,32351.1327,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614203,18126,614203,Kabistalam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.961868,79.266081,36487487.97,40101.3812,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614204,18127,614204,Pandaravadai,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.899752,79.247521,9044954.498,18935.15122,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614205,18128,614205,Papanasam,H.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.919689,79.279801,15750394.17,27417.47578,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614206,18129,614206,Pasupathikoil,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.869293,79.176793,26687018.07,29523.64148,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614207,18130,614207,Rajaghiri,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.895932,79.27751,10169421.07,20648.8202,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614208,18131,614208,Sundaraperumalkoil,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.91709,79.320174,13087950.03,28592.00248,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614210,18132,614210,Valoothoor,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.904803,79.226852,8185633.001,14951.3847,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614211,18133,614211,Chakrapalli,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.902619,79.205118,6375703.17,16604.79365,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614301,18134,614301,Melattur Thanjavur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.843191,79.247666,25582245.94,25688.30817,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614302,18135,614302,Tirukkarugavur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.868713,79.296071,34207626.84,34570.58261,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614303,18136,614303,Vadakkumangudi,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.868971,79.221743,19268097.89,28996.272,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614401,18137,614401,Ammapet,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.805566,79.331335,17829077.63,30207.9343,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614402,18138,614402,Kokkeri,S.O,Tamilnadu Circle,Central Region Trichirapalli,Thanjavur Division,Tamil Nadu,Thanjavur,India,10.76908,79.326001,36431189.85,34177.22323,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614601,18141,614601,Pattukottai,H.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.427592,79.303248,9277589.614,15491.66307,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614602,18142,614602,Srinivasapuram Thanjavur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.392415,79.294923,121849388.5,74318.99402,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614614,18143,614614,Tiruvonam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.492058,79.198468,99381878.44,62845.06966,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614612,18144,614612,Perumagalur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.180959,79.211827,93043478.03,71113.85233,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614613,18145,614613,Tamarankottai,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.397619,79.411101,78202172.67,60204.78559,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614615,18146,614615,Aladikkumulai,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.473967,79.284329,44257754.92,37460.94665,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614623,18154,614623,Avanam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.314389,79.144878,28010342.31,41077.11424,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614625,18157,614625,Orattanad,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.617838,79.281895,130458939,76013.88063,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614626,18158,614626,Pappanad,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.527889,79.287005,78211589.88,61283.26007,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614628,18159,614628,Tiruchitrambalam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.400808,79.188072,121466773.4,70415.75211,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614701,18165,614701,Adirampattinam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.34008,79.374835,56210091.77,37861.18819,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614704,18168,614704,Mutupet,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.385173,79.477786,97831109.36,67617.54772,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614803,18172,614803,Ottangadu,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.347199,79.275061,60745597.07,41713.90408,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614906,18175,614906,Nattuchalai,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.445969,79.368477,25912621.32,31710.14115,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614723,18178,614723,Mallipattinam,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.298686,79.3187,31157999.97,38431.7004,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614802,18181,614802,Kuruvikarambai,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.267284,79.256652,73968932.54,54156.46145,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614804,18183,614804,Peravurni,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.287437,79.187401,115697081.6,85382.67653,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614901,18193,614901,Alathur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.482007,79.351313,53980245.2,54489.40681,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614903,18195,614903,Madukkur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.476126,79.423188,74169433.41,50599.96734,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614904,18198,614904,Melauluvur,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.694189,79.208314,122428643.4,84417.53296,Polygon,6240.8557,24802.9897,12189.8557,12613.134
614905,18199,614905,Vadaseri,S.O,Tamilnadu Circle,Central Region Trichirapalli,Pattukottai Division,Tamil Nadu,Thanjavur,India,10.568652,79.335066,55618692.44,46847.15804,Polygon,6240.8557,24802.9897,12189.8557,12613.134
643007,17470,643007,Dr Basuviah Nagar,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.458466,76.678177,27230900.64,26572.75211,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643101,17485,643101,Coonoor,H.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.351043,76.800186,2280355.818,8049.932251,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643204,17486,643204,Chamraj Estate,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.300517,76.673513,32643404.68,26107.77065,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643214,17503,643214,Kattabettu,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.437432,76.793335,31699663.12,31310.35398,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643218,17573,643218,Kullakamby,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.29913,76.775682,17969783.67,22481.07261,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643226,17574,643226,Newhope,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.429287,76.497451,32838723.4,25928.00365,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643006,19446,643006,Finger Post,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.44184,76.701572,31438398.96,50541.66189,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643001,19451,643001,Udagamandalam,H.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.404994,76.702601,32095418.38,28088.74387,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643002,19452,643002,Stone House Hill,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.436083,76.75044,41984116.37,35397.32629,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643003,19453,643003,Lovedale,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.333763,76.650937,27619461.53,25089.29547,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643004,19454,643004,Fernhill,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.377602,76.60377,131746924.6,64005.06254,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643005,19455,643005,Indunagar,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.507522,76.653711,57277711.26,34723.94191,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643102,19456,643102,Coonoor Bazaar,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.336364,76.841305,24057044.84,44116.59955,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643103,19457,643103,Pasteur Institute,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.368358,76.846725,17746077.03,24722.21547,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643105,19458,643105,Ottupattarai,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.327298,76.778985,12532935.03,20735.13109,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643201,19459,643201,Aravenu,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.392248,76.860516,10308356.57,14675.91588,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643202,19460,643202,Aruvankadu,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.346338,76.762438,6986368.545,13892.91163,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643203,19461,643203,Balacola,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.324483,76.698703,8039386.75,15011.09763,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643205,19462,643205,Cherambadi,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.516922,76.503065,60993667.72,50883.19658,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643206,19463,643206,Denaducombai,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.51775,76.80098,142889277.1,62827.18858,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643207,19464,643207,Devarshola,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.535283,76.448935,63612381.25,37671.13144,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643209,19465,643209,Emerald,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.252813,76.546852,183206335.4,73381.74305,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643213,19466,643213,Katary,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.321698,76.727434,30527163.49,31651.01055,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643211,19467,643211,Gudalur Nilgiris,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.620037,76.515707,202948710.4,74270.66266,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643212,19468,643212,Gudalur Bazaar,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.461062,76.477668,31023253.07,31288.14848,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643215,19469,643215,Ketti,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.372226,76.716747,35836469.55,34287.90959,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643216,19470,643216,Kil Kotagiri,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.455193,76.957095,50836154.68,40349.53408,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643217,19471,643217,Kotagiri,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.523516,76.911674,248636179.3,102951.4705,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643219,19472,643219,Kundah Bridge,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.241379,76.637024,88981177.22,48600.50954,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643220,19473,643220,Mangorange,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.522244,76.300703,82630595.81,50631.32685,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643221,19474,643221,Melur Nilgiris,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.273898,76.722812,36667614.25,35209.33492,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643231,19475,643231,Defence Service Staff College,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.379283,76.785249,31438980.37,42115.43846,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643223,19476,643223,Masinagudi,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.572161,76.689697,268679718.3,119289.6441,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643224,19477,643224,Naduvattam,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.440595,76.555263,119958790.8,63547.28559,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643225,19478,643225,Nellakotta,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.578777,76.404966,93227575.41,53488.36733,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643233,19479,643233,Pandalur,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.476347,76.333081,25875454.14,29471.93176,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643236,19480,643236,Kotada Estate,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.408561,76.923492,78858214.1,43119.75532,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643237,19481,643237,Sandynallah,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.494206,76.603166,38416133.39,33387.05887,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643238,19482,643238,Nonsuch,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.307449,76.829671,22747174.85,21727.36262,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643239,19483,643239,Konnachal,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.560625,76.263293,29262283.73,23881.63846,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643240,19484,643240,Bitherkad,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.577471,76.325821,27477760.48,39636.78029,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643241,19485,643241,Uppatti,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.475701,76.406401,51547916.44,36877.7841,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643242,19486,643242,Tuttapallam,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.374984,76.869412,17581648.84,26521.27552,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
643243,19487,643243,Yellanhalli,S.O,Tamilnadu Circle,Western Region Coimbatore,Nilgiris Division,Tamil Nadu,The Nilgiris,India,11.376427,76.755403,2975329.957,8240.533351,Polygon,4296.8043,15986.8261,7829.1957,8157.6304
